Design,RecipeID,Level_Depth
des3_area_orig.bench,1285,29
des3_area_orig.bench,1286,29
des3_area_orig.bench,1287,29
des3_area_orig.bench,1288,29
des3_area_orig.bench,1289,29
des3_area_orig.bench,1290,30
des3_area_orig.bench,1291,29
des3_area_orig.bench,1292,29
des3_area_orig.bench,1293,29
des3_area_orig.bench,1294,30
des3_area_orig.bench,1295,29
des3_area_orig.bench,1296,29
des3_area_orig.bench,1297,29
des3_area_orig.bench,1298,29
des3_area_orig.bench,1299,29
des3_area_orig.bench,1300,29
des3_area_orig.bench,1301,29
des3_area_orig.bench,1302,29
des3_area_orig.bench,1303,29
des3_area_orig.bench,1304,29
des3_area_orig.bench,1305,29
des3_area_orig.bench,1306,29
des3_area_orig.bench,1307,29
des3_area_orig.bench,1308,29
des3_area_orig.bench,1309,29
des3_area_orig.bench,1310,29
des3_area_orig.bench,1311,29
des3_area_orig.bench,1312,29
des3_area_orig.bench,1313,29
des3_area_orig.bench,1314,29
des3_area_orig.bench,1315,29
des3_area_orig.bench,1316,29
des3_area_orig.bench,1317,29
des3_area_orig.bench,1318,29
des3_area_orig.bench,1319,29
des3_area_orig.bench,1320,30
des3_area_orig.bench,1321,29
des3_area_orig.bench,1322,29
des3_area_orig.bench,1323,29
des3_area_orig.bench,1324,29
des3_area_orig.bench,1325,29
des3_area_orig.bench,1326,29
des3_area_orig.bench,1327,29
des3_area_orig.bench,1328,29
des3_area_orig.bench,1329,29
des3_area_orig.bench,1330,29
des3_area_orig.bench,1331,29
des3_area_orig.bench,1332,29
des3_area_orig.bench,1333,29
des3_area_orig.bench,1334,29
des3_area_orig.bench,1335,29
des3_area_orig.bench,1336,29
des3_area_orig.bench,1337,30
des3_area_orig.bench,1338,29
des3_area_orig.bench,1339,29
des3_area_orig.bench,1340,29
des3_area_orig.bench,1341,29
des3_area_orig.bench,1342,29
des3_area_orig.bench,1343,29
des3_area_orig.bench,1344,29
des3_area_orig.bench,1345,29
des3_area_orig.bench,1346,29
des3_area_orig.bench,1347,29
des3_area_orig.bench,1348,29
des3_area_orig.bench,1349,30
des3_area_orig.bench,1350,29
des3_area_orig.bench,1351,29
des3_area_orig.bench,1352,29
des3_area_orig.bench,1353,29
des3_area_orig.bench,1354,29
des3_area_orig.bench,1355,29
des3_area_orig.bench,1356,29
des3_area_orig.bench,1357,29
des3_area_orig.bench,1358,29
des3_area_orig.bench,1359,29
des3_area_orig.bench,1360,29
des3_area_orig.bench,1361,29
des3_area_orig.bench,1362,29
des3_area_orig.bench,1363,29
des3_area_orig.bench,1364,29
des3_area_orig.bench,1365,29
des3_area_orig.bench,1366,29
des3_area_orig.bench,1367,29
des3_area_orig.bench,1368,29
des3_area_orig.bench,1369,29
des3_area_orig.bench,1370,29
des3_area_orig.bench,1371,29
des3_area_orig.bench,1372,30
des3_area_orig.bench,1373,29
des3_area_orig.bench,1374,29
des3_area_orig.bench,1375,29
des3_area_orig.bench,1376,29
des3_area_orig.bench,1377,29
des3_area_orig.bench,1378,29
des3_area_orig.bench,1379,29
des3_area_orig.bench,1380,29
des3_area_orig.bench,1381,29
des3_area_orig.bench,1382,29
des3_area_orig.bench,1383,29
des3_area_orig.bench,1384,29
des3_area_orig.bench,1385,30
des3_area_orig.bench,1386,29
des3_area_orig.bench,1387,29
des3_area_orig.bench,1388,29
des3_area_orig.bench,1389,29
des3_area_orig.bench,1390,29
des3_area_orig.bench,1391,30
des3_area_orig.bench,1392,29
des3_area_orig.bench,1393,29
des3_area_orig.bench,1394,30
des3_area_orig.bench,1395,29
des3_area_orig.bench,1396,29
des3_area_orig.bench,1397,30
des3_area_orig.bench,1398,29
des3_area_orig.bench,1399,29
des3_area_orig.bench,1400,29
des3_area_orig.bench,1401,29
des3_area_orig.bench,1402,29
des3_area_orig.bench,1403,29
des3_area_orig.bench,1404,29
des3_area_orig.bench,1405,29
des3_area_orig.bench,1406,29
des3_area_orig.bench,1407,29
des3_area_orig.bench,1408,29
des3_area_orig.bench,1409,29
des3_area_orig.bench,1410,29
des3_area_orig.bench,1411,29
des3_area_orig.bench,1412,29
des3_area_orig.bench,1413,29
des3_area_orig.bench,1414,29
des3_area_orig.bench,1415,29
des3_area_orig.bench,1416,30
des3_area_orig.bench,1417,29
des3_area_orig.bench,1418,29
des3_area_orig.bench,1419,29
des3_area_orig.bench,1420,29
des3_area_orig.bench,1421,29
des3_area_orig.bench,1422,29
des3_area_orig.bench,1423,29
des3_area_orig.bench,1424,29
des3_area_orig.bench,1425,29
des3_area_orig.bench,1426,29
des3_area_orig.bench,1427,29
des3_area_orig.bench,1428,29
des3_area_orig.bench,1429,29
des3_area_orig.bench,1430,29
des3_area_orig.bench,1431,29
des3_area_orig.bench,1432,29
des3_area_orig.bench,1433,29
des3_area_orig.bench,1434,30
des3_area_orig.bench,1435,30
des3_area_orig.bench,1436,29
des3_area_orig.bench,1437,29
des3_area_orig.bench,1438,29
des3_area_orig.bench,1439,29
des3_area_orig.bench,1440,29
des3_area_orig.bench,1441,29
des3_area_orig.bench,1442,29
des3_area_orig.bench,1443,29
des3_area_orig.bench,1444,29
des3_area_orig.bench,1445,29
des3_area_orig.bench,1446,29
des3_area_orig.bench,1447,29
des3_area_orig.bench,1448,29
des3_area_orig.bench,1449,29
des3_area_orig.bench,1450,29
des3_area_orig.bench,1451,30
des3_area_orig.bench,1452,29
des3_area_orig.bench,1453,29
des3_area_orig.bench,1454,29
des3_area_orig.bench,1455,29
des3_area_orig.bench,1456,29
des3_area_orig.bench,1457,29
des3_area_orig.bench,1458,29
des3_area_orig.bench,1459,29
des3_area_orig.bench,1460,29
des3_area_orig.bench,1461,29
des3_area_orig.bench,1462,29
des3_area_orig.bench,1463,29
des3_area_orig.bench,1464,29
des3_area_orig.bench,1465,29
des3_area_orig.bench,1466,29
des3_area_orig.bench,1467,29
des3_area_orig.bench,1468,30
des3_area_orig.bench,1469,29
des3_area_orig.bench,1470,29
des3_area_orig.bench,1471,29
des3_area_orig.bench,1472,29
des3_area_orig.bench,1473,29
des3_area_orig.bench,1474,29
des3_area_orig.bench,1475,29
des3_area_orig.bench,1476,29
des3_area_orig.bench,1477,29
des3_area_orig.bench,1478,29
des3_area_orig.bench,1479,29
des3_area_orig.bench,1480,29
des3_area_orig.bench,1481,29
des3_area_orig.bench,1482,29
des3_area_orig.bench,1483,29
des3_area_orig.bench,1484,29
des3_area_orig.bench,1485,29
des3_area_orig.bench,1486,29
des3_area_orig.bench,1487,29
des3_area_orig.bench,1488,29
des3_area_orig.bench,1489,29
des3_area_orig.bench,1490,29
des3_area_orig.bench,1491,29
des3_area_orig.bench,1492,29
des3_area_orig.bench,1493,29
des3_area_orig.bench,1494,29
des3_area_orig.bench,1495,30
des3_area_orig.bench,1496,29
des3_area_orig.bench,1497,29
des3_area_orig.bench,1498,29
des3_area_orig.bench,1499,29
dynamic_node_orig.bench,0,30
dynamic_node_orig.bench,1,31
dynamic_node_orig.bench,2,31
dynamic_node_orig.bench,3,31
dynamic_node_orig.bench,4,30
dynamic_node_orig.bench,5,30
dynamic_node_orig.bench,6,31
dynamic_node_orig.bench,7,30
dynamic_node_orig.bench,8,32
dynamic_node_orig.bench,9,30
dynamic_node_orig.bench,10,29
dynamic_node_orig.bench,11,30
dynamic_node_orig.bench,12,30
dynamic_node_orig.bench,13,31
dynamic_node_orig.bench,14,31
dynamic_node_orig.bench,15,31
dynamic_node_orig.bench,16,30
dynamic_node_orig.bench,17,30
dynamic_node_orig.bench,18,31
dynamic_node_orig.bench,19,31
dynamic_node_orig.bench,20,30
dynamic_node_orig.bench,21,30
dynamic_node_orig.bench,22,32
dynamic_node_orig.bench,23,30
dynamic_node_orig.bench,24,31
dynamic_node_orig.bench,25,30
dynamic_node_orig.bench,26,31
dynamic_node_orig.bench,27,30
dynamic_node_orig.bench,28,30
dynamic_node_orig.bench,29,30
dynamic_node_orig.bench,30,31
dynamic_node_orig.bench,31,30
dynamic_node_orig.bench,32,29
dynamic_node_orig.bench,33,31
dynamic_node_orig.bench,34,31
dynamic_node_orig.bench,35,30
dynamic_node_orig.bench,36,30
dynamic_node_orig.bench,37,30
dynamic_node_orig.bench,38,32
dynamic_node_orig.bench,39,30
dynamic_node_orig.bench,40,31
dynamic_node_orig.bench,41,31
dynamic_node_orig.bench,42,30
dynamic_node_orig.bench,43,30
dynamic_node_orig.bench,44,31
dynamic_node_orig.bench,45,33
dynamic_node_orig.bench,46,32
dynamic_node_orig.bench,47,31
dynamic_node_orig.bench,48,31
dynamic_node_orig.bench,49,30
dynamic_node_orig.bench,50,30
dynamic_node_orig.bench,51,31
dynamic_node_orig.bench,52,30
dynamic_node_orig.bench,53,30
dynamic_node_orig.bench,54,31
dynamic_node_orig.bench,55,29
dynamic_node_orig.bench,56,31
dynamic_node_orig.bench,57,30
dynamic_node_orig.bench,58,33
dynamic_node_orig.bench,59,30
dynamic_node_orig.bench,60,31
dynamic_node_orig.bench,61,30
dynamic_node_orig.bench,62,31
dynamic_node_orig.bench,63,33
dynamic_node_orig.bench,64,32
dynamic_node_orig.bench,65,31
dynamic_node_orig.bench,66,31
dynamic_node_orig.bench,67,31
dynamic_node_orig.bench,68,31
dynamic_node_orig.bench,69,31
dynamic_node_orig.bench,70,33
dynamic_node_orig.bench,71,30
dynamic_node_orig.bench,72,31
dynamic_node_orig.bench,73,30
dynamic_node_orig.bench,74,31
dynamic_node_orig.bench,75,31
dynamic_node_orig.bench,76,31
dynamic_node_orig.bench,77,31
dynamic_node_orig.bench,78,30
dynamic_node_orig.bench,79,30
dynamic_node_orig.bench,80,29
dynamic_node_orig.bench,81,31
dynamic_node_orig.bench,82,31
dynamic_node_orig.bench,83,30
dynamic_node_orig.bench,84,29
dynamic_node_orig.bench,85,30
dynamic_node_orig.bench,86,30
dynamic_node_orig.bench,87,31
dynamic_node_orig.bench,88,31
dynamic_node_orig.bench,89,30
dynamic_node_orig.bench,90,30
dynamic_node_orig.bench,91,29
dynamic_node_orig.bench,92,30
dynamic_node_orig.bench,93,30
dynamic_node_orig.bench,94,30
dynamic_node_orig.bench,95,31
dynamic_node_orig.bench,96,31
dynamic_node_orig.bench,97,30
dynamic_node_orig.bench,98,31
dynamic_node_orig.bench,99,30
dynamic_node_orig.bench,100,31
dynamic_node_orig.bench,101,30
dynamic_node_orig.bench,102,30
dynamic_node_orig.bench,103,31
dynamic_node_orig.bench,104,31
dynamic_node_orig.bench,105,30
dynamic_node_orig.bench,106,31
dynamic_node_orig.bench,107,30
dynamic_node_orig.bench,108,30
dynamic_node_orig.bench,109,30
dynamic_node_orig.bench,110,31
dynamic_node_orig.bench,111,30
dynamic_node_orig.bench,112,30
dynamic_node_orig.bench,113,31
dynamic_node_orig.bench,114,33
dynamic_node_orig.bench,115,32
dynamic_node_orig.bench,116,31
dynamic_node_orig.bench,117,29
dynamic_node_orig.bench,118,31
dynamic_node_orig.bench,119,31
dynamic_node_orig.bench,120,31
dynamic_node_orig.bench,121,31
dynamic_node_orig.bench,122,30
dynamic_node_orig.bench,123,31
dynamic_node_orig.bench,124,30
dynamic_node_orig.bench,125,30
dynamic_node_orig.bench,126,31
dynamic_node_orig.bench,127,31
dynamic_node_orig.bench,128,30
dynamic_node_orig.bench,129,31
dynamic_node_orig.bench,130,29
dynamic_node_orig.bench,131,30
dynamic_node_orig.bench,132,30
dynamic_node_orig.bench,133,31
dynamic_node_orig.bench,134,29
dynamic_node_orig.bench,135,30
dynamic_node_orig.bench,136,30
dynamic_node_orig.bench,137,30
dynamic_node_orig.bench,138,31
dynamic_node_orig.bench,139,31
dynamic_node_orig.bench,140,30
dynamic_node_orig.bench,141,30
dynamic_node_orig.bench,142,31
dynamic_node_orig.bench,143,31
dynamic_node_orig.bench,144,30
dynamic_node_orig.bench,145,30
dynamic_node_orig.bench,146,33
dynamic_node_orig.bench,147,31
dynamic_node_orig.bench,148,31
dynamic_node_orig.bench,149,31
dynamic_node_orig.bench,150,30
dynamic_node_orig.bench,151,31
dynamic_node_orig.bench,152,30
dynamic_node_orig.bench,153,31
dynamic_node_orig.bench,154,30
dynamic_node_orig.bench,155,32
dynamic_node_orig.bench,156,29
dynamic_node_orig.bench,157,30
dynamic_node_orig.bench,158,31
dynamic_node_orig.bench,159,30
dynamic_node_orig.bench,160,30
dynamic_node_orig.bench,161,30
dynamic_node_orig.bench,162,33
dynamic_node_orig.bench,163,30
dynamic_node_orig.bench,164,30
dynamic_node_orig.bench,165,30
dynamic_node_orig.bench,166,30
dynamic_node_orig.bench,167,30
dynamic_node_orig.bench,168,32
dynamic_node_orig.bench,169,31
dynamic_node_orig.bench,170,31
dynamic_node_orig.bench,171,31
dynamic_node_orig.bench,172,30
dynamic_node_orig.bench,173,31
dynamic_node_orig.bench,174,31
dynamic_node_orig.bench,175,31
dynamic_node_orig.bench,176,31
dynamic_node_orig.bench,177,29
dynamic_node_orig.bench,178,31
dynamic_node_orig.bench,179,30
dynamic_node_orig.bench,180,30
dynamic_node_orig.bench,181,30
dynamic_node_orig.bench,182,30
dynamic_node_orig.bench,183,30
dynamic_node_orig.bench,184,31
dynamic_node_orig.bench,185,30
dynamic_node_orig.bench,186,32
dynamic_node_orig.bench,187,30
dynamic_node_orig.bench,188,30
dynamic_node_orig.bench,189,31
dynamic_node_orig.bench,190,29
dynamic_node_orig.bench,191,29
dynamic_node_orig.bench,192,31
dynamic_node_orig.bench,193,30
dynamic_node_orig.bench,194,30
dynamic_node_orig.bench,195,31
dynamic_node_orig.bench,196,31
dynamic_node_orig.bench,197,30
dynamic_node_orig.bench,198,30
dynamic_node_orig.bench,199,30
dynamic_node_orig.bench,200,30
dynamic_node_orig.bench,201,29
dynamic_node_orig.bench,202,30
dynamic_node_orig.bench,203,30
dynamic_node_orig.bench,204,30
dynamic_node_orig.bench,205,29
dynamic_node_orig.bench,206,29
dynamic_node_orig.bench,207,30
dynamic_node_orig.bench,208,32
dynamic_node_orig.bench,209,31
dynamic_node_orig.bench,210,30
dynamic_node_orig.bench,211,31
dynamic_node_orig.bench,212,30
dynamic_node_orig.bench,213,30
dynamic_node_orig.bench,214,30
dynamic_node_orig.bench,215,31
dynamic_node_orig.bench,216,29
dynamic_node_orig.bench,217,30
dynamic_node_orig.bench,218,30
dynamic_node_orig.bench,219,30
dynamic_node_orig.bench,220,29
dynamic_node_orig.bench,221,32
dynamic_node_orig.bench,222,29
dynamic_node_orig.bench,223,33
dynamic_node_orig.bench,224,30
dynamic_node_orig.bench,225,30
dynamic_node_orig.bench,226,32
dynamic_node_orig.bench,227,31
dynamic_node_orig.bench,228,30
dynamic_node_orig.bench,229,30
dynamic_node_orig.bench,230,31
dynamic_node_orig.bench,231,31
dynamic_node_orig.bench,232,31
dynamic_node_orig.bench,233,31
dynamic_node_orig.bench,234,31
dynamic_node_orig.bench,235,31
dynamic_node_orig.bench,236,29
dynamic_node_orig.bench,237,31
dynamic_node_orig.bench,238,31
dynamic_node_orig.bench,239,31
dynamic_node_orig.bench,240,31
dynamic_node_orig.bench,241,29
dynamic_node_orig.bench,242,30
dynamic_node_orig.bench,243,30
dynamic_node_orig.bench,244,30
dynamic_node_orig.bench,245,32
dynamic_node_orig.bench,246,30
dynamic_node_orig.bench,247,33
dynamic_node_orig.bench,248,31
dynamic_node_orig.bench,249,31
dynamic_node_orig.bench,250,33
dynamic_node_orig.bench,251,31
dynamic_node_orig.bench,252,31
dynamic_node_orig.bench,253,30
dynamic_node_orig.bench,254,30
dynamic_node_orig.bench,255,31
dynamic_node_orig.bench,256,31
dynamic_node_orig.bench,257,30
dynamic_node_orig.bench,258,31
dynamic_node_orig.bench,259,31
dynamic_node_orig.bench,260,30
dynamic_node_orig.bench,261,30
dynamic_node_orig.bench,262,30
dynamic_node_orig.bench,263,30
dynamic_node_orig.bench,264,30
dynamic_node_orig.bench,265,31
dynamic_node_orig.bench,266,30
dynamic_node_orig.bench,267,30
dynamic_node_orig.bench,268,30
dynamic_node_orig.bench,269,31
dynamic_node_orig.bench,270,29
dynamic_node_orig.bench,271,30
dynamic_node_orig.bench,272,31
dynamic_node_orig.bench,273,31
dynamic_node_orig.bench,274,31
dynamic_node_orig.bench,275,31
dynamic_node_orig.bench,276,30
dynamic_node_orig.bench,277,30
dynamic_node_orig.bench,278,30
dynamic_node_orig.bench,279,31
dynamic_node_orig.bench,280,30
dynamic_node_orig.bench,281,31
dynamic_node_orig.bench,282,31
dynamic_node_orig.bench,283,30
dynamic_node_orig.bench,284,31
dynamic_node_orig.bench,285,30
dynamic_node_orig.bench,286,31
dynamic_node_orig.bench,287,31
dynamic_node_orig.bench,288,31
dynamic_node_orig.bench,289,32
dynamic_node_orig.bench,290,31
dynamic_node_orig.bench,291,31
dynamic_node_orig.bench,292,31
dynamic_node_orig.bench,293,32
dynamic_node_orig.bench,294,31
dynamic_node_orig.bench,295,31
dynamic_node_orig.bench,296,30
dynamic_node_orig.bench,297,30
dynamic_node_orig.bench,298,30
dynamic_node_orig.bench,299,32
dynamic_node_orig.bench,300,30
dynamic_node_orig.bench,301,29
dynamic_node_orig.bench,302,30
dynamic_node_orig.bench,303,31
dynamic_node_orig.bench,304,33
dynamic_node_orig.bench,305,30
dynamic_node_orig.bench,306,31
dynamic_node_orig.bench,307,31
dynamic_node_orig.bench,308,29
dynamic_node_orig.bench,309,30
dynamic_node_orig.bench,310,29
dynamic_node_orig.bench,311,30
dynamic_node_orig.bench,312,31
dynamic_node_orig.bench,313,31
dynamic_node_orig.bench,314,30
dynamic_node_orig.bench,315,29
dynamic_node_orig.bench,316,29
dynamic_node_orig.bench,317,30
dynamic_node_orig.bench,318,31
dynamic_node_orig.bench,319,30
dynamic_node_orig.bench,320,31
dynamic_node_orig.bench,321,31
dynamic_node_orig.bench,322,30
dynamic_node_orig.bench,323,31
dynamic_node_orig.bench,324,31
dynamic_node_orig.bench,325,31
dynamic_node_orig.bench,326,30
dynamic_node_orig.bench,327,31
dynamic_node_orig.bench,328,30
dynamic_node_orig.bench,329,31
dynamic_node_orig.bench,330,30
dynamic_node_orig.bench,331,30
dynamic_node_orig.bench,332,31
dynamic_node_orig.bench,333,31
dynamic_node_orig.bench,334,30
dynamic_node_orig.bench,335,31
dynamic_node_orig.bench,336,30
dynamic_node_orig.bench,337,30
dynamic_node_orig.bench,338,29
dynamic_node_orig.bench,339,30
dynamic_node_orig.bench,340,30
dynamic_node_orig.bench,341,31
dynamic_node_orig.bench,342,32
dynamic_node_orig.bench,343,30
dynamic_node_orig.bench,344,30
dynamic_node_orig.bench,345,33
dynamic_node_orig.bench,346,31
dynamic_node_orig.bench,347,31
dynamic_node_orig.bench,348,30
dynamic_node_orig.bench,349,31
dynamic_node_orig.bench,350,31
dynamic_node_orig.bench,351,30
dynamic_node_orig.bench,352,31
dynamic_node_orig.bench,353,30
dynamic_node_orig.bench,354,31
dynamic_node_orig.bench,355,31
dynamic_node_orig.bench,356,31
dynamic_node_orig.bench,357,31
dynamic_node_orig.bench,358,30
dynamic_node_orig.bench,359,31
dynamic_node_orig.bench,360,30
dynamic_node_orig.bench,361,30
dynamic_node_orig.bench,362,31
dynamic_node_orig.bench,363,29
dynamic_node_orig.bench,364,33
dynamic_node_orig.bench,365,30
dynamic_node_orig.bench,366,30
dynamic_node_orig.bench,367,30
dynamic_node_orig.bench,368,30
dynamic_node_orig.bench,369,31
dynamic_node_orig.bench,370,30
dynamic_node_orig.bench,371,30
dynamic_node_orig.bench,372,30
dynamic_node_orig.bench,373,31
dynamic_node_orig.bench,374,30
dynamic_node_orig.bench,375,31
dynamic_node_orig.bench,376,30
dynamic_node_orig.bench,377,29
dynamic_node_orig.bench,378,30
dynamic_node_orig.bench,379,30
dynamic_node_orig.bench,380,31
dynamic_node_orig.bench,381,30
dynamic_node_orig.bench,382,30
dynamic_node_orig.bench,383,30
dynamic_node_orig.bench,384,30
dynamic_node_orig.bench,385,31
dynamic_node_orig.bench,386,31
dynamic_node_orig.bench,387,30
dynamic_node_orig.bench,388,31
dynamic_node_orig.bench,389,31
dynamic_node_orig.bench,390,31
dynamic_node_orig.bench,391,31
dynamic_node_orig.bench,392,29
dynamic_node_orig.bench,393,30
dynamic_node_orig.bench,394,32
dynamic_node_orig.bench,395,30
dynamic_node_orig.bench,396,30
dynamic_node_orig.bench,397,30
dynamic_node_orig.bench,398,30
dynamic_node_orig.bench,399,31
dynamic_node_orig.bench,400,30
dynamic_node_orig.bench,401,32
dynamic_node_orig.bench,402,30
dynamic_node_orig.bench,403,30
dynamic_node_orig.bench,404,31
dynamic_node_orig.bench,405,30
dynamic_node_orig.bench,406,31
dynamic_node_orig.bench,407,31
dynamic_node_orig.bench,408,32
dynamic_node_orig.bench,409,31
dynamic_node_orig.bench,410,30
dynamic_node_orig.bench,411,31
dynamic_node_orig.bench,412,30
dynamic_node_orig.bench,413,30
dynamic_node_orig.bench,414,31
dynamic_node_orig.bench,415,30
dynamic_node_orig.bench,416,30
dynamic_node_orig.bench,417,30
dynamic_node_orig.bench,418,31
dynamic_node_orig.bench,419,31
dynamic_node_orig.bench,420,31
dynamic_node_orig.bench,421,31
dynamic_node_orig.bench,422,30
dynamic_node_orig.bench,423,31
dynamic_node_orig.bench,424,31
dynamic_node_orig.bench,425,29
dynamic_node_orig.bench,426,31
dynamic_node_orig.bench,427,30
dynamic_node_orig.bench,428,30
dynamic_node_orig.bench,429,30
dynamic_node_orig.bench,430,31
dynamic_node_orig.bench,431,31
dynamic_node_orig.bench,432,30
dynamic_node_orig.bench,433,31
dynamic_node_orig.bench,434,30
dynamic_node_orig.bench,435,30
dynamic_node_orig.bench,436,30
dynamic_node_orig.bench,437,31
dynamic_node_orig.bench,438,30
dynamic_node_orig.bench,439,30
dynamic_node_orig.bench,440,31
dynamic_node_orig.bench,441,30
dynamic_node_orig.bench,442,30
dynamic_node_orig.bench,443,30
dynamic_node_orig.bench,444,31
dynamic_node_orig.bench,445,30
dynamic_node_orig.bench,446,30
dynamic_node_orig.bench,447,30
dynamic_node_orig.bench,448,30
dynamic_node_orig.bench,449,31
dynamic_node_orig.bench,450,30
dynamic_node_orig.bench,451,30
dynamic_node_orig.bench,452,32
dynamic_node_orig.bench,453,31
dynamic_node_orig.bench,454,31
dynamic_node_orig.bench,455,32
dynamic_node_orig.bench,456,30
dynamic_node_orig.bench,457,30
dynamic_node_orig.bench,458,31
dynamic_node_orig.bench,459,30
dynamic_node_orig.bench,460,31
dynamic_node_orig.bench,461,30
dynamic_node_orig.bench,462,30
dynamic_node_orig.bench,463,30
dynamic_node_orig.bench,464,30
dynamic_node_orig.bench,465,30
dynamic_node_orig.bench,466,31
dynamic_node_orig.bench,467,31
dynamic_node_orig.bench,468,31
dynamic_node_orig.bench,469,31
dynamic_node_orig.bench,470,30
dynamic_node_orig.bench,471,29
dynamic_node_orig.bench,472,29
dynamic_node_orig.bench,473,29
dynamic_node_orig.bench,474,30
dynamic_node_orig.bench,475,30
dynamic_node_orig.bench,476,30
dynamic_node_orig.bench,477,31
dynamic_node_orig.bench,478,30
dynamic_node_orig.bench,479,30
dynamic_node_orig.bench,480,30
dynamic_node_orig.bench,481,30
dynamic_node_orig.bench,482,30
dynamic_node_orig.bench,483,33
dynamic_node_orig.bench,484,30
dynamic_node_orig.bench,485,31
dynamic_node_orig.bench,486,30
dynamic_node_orig.bench,487,32
dynamic_node_orig.bench,488,33
dynamic_node_orig.bench,489,30
dynamic_node_orig.bench,490,29
dynamic_node_orig.bench,491,31
dynamic_node_orig.bench,492,29
dynamic_node_orig.bench,493,31
dynamic_node_orig.bench,494,31
dynamic_node_orig.bench,495,30
dynamic_node_orig.bench,496,29
dynamic_node_orig.bench,497,31
dynamic_node_orig.bench,498,31
dynamic_node_orig.bench,499,31
dynamic_node_orig.bench,500,30
dynamic_node_orig.bench,501,30
dynamic_node_orig.bench,502,31
dynamic_node_orig.bench,503,31
dynamic_node_orig.bench,504,30
dynamic_node_orig.bench,505,31
dynamic_node_orig.bench,506,30
dynamic_node_orig.bench,507,30
dynamic_node_orig.bench,508,30
dynamic_node_orig.bench,509,30
dynamic_node_orig.bench,510,31
dynamic_node_orig.bench,511,31
dynamic_node_orig.bench,512,31
dynamic_node_orig.bench,513,30
dynamic_node_orig.bench,514,30
dynamic_node_orig.bench,515,31
dynamic_node_orig.bench,516,31
dynamic_node_orig.bench,517,30
dynamic_node_orig.bench,518,31
dynamic_node_orig.bench,519,30
dynamic_node_orig.bench,520,31
dynamic_node_orig.bench,521,31
dynamic_node_orig.bench,522,29
dynamic_node_orig.bench,523,30
dynamic_node_orig.bench,524,31
dynamic_node_orig.bench,525,30
dynamic_node_orig.bench,526,31
dynamic_node_orig.bench,527,31
dynamic_node_orig.bench,528,31
dynamic_node_orig.bench,529,30
dynamic_node_orig.bench,530,30
dynamic_node_orig.bench,531,31
dynamic_node_orig.bench,532,29
dynamic_node_orig.bench,533,30
dynamic_node_orig.bench,534,30
dynamic_node_orig.bench,535,30
dynamic_node_orig.bench,536,30
dynamic_node_orig.bench,537,32
dynamic_node_orig.bench,538,31
dynamic_node_orig.bench,539,31
dynamic_node_orig.bench,540,29
dynamic_node_orig.bench,541,30
dynamic_node_orig.bench,542,33
dynamic_node_orig.bench,543,30
dynamic_node_orig.bench,544,31
dynamic_node_orig.bench,545,29
dynamic_node_orig.bench,546,30
dynamic_node_orig.bench,547,29
dynamic_node_orig.bench,548,31
dynamic_node_orig.bench,549,31
dynamic_node_orig.bench,550,31
dynamic_node_orig.bench,551,31
dynamic_node_orig.bench,552,29
dynamic_node_orig.bench,553,32
dynamic_node_orig.bench,554,30
dynamic_node_orig.bench,555,31
dynamic_node_orig.bench,556,31
dynamic_node_orig.bench,557,30
dynamic_node_orig.bench,558,30
dynamic_node_orig.bench,559,31
dynamic_node_orig.bench,560,31
dynamic_node_orig.bench,561,31
dynamic_node_orig.bench,562,31
dynamic_node_orig.bench,563,30
dynamic_node_orig.bench,564,30
dynamic_node_orig.bench,565,30
dynamic_node_orig.bench,566,31
dynamic_node_orig.bench,567,30
dynamic_node_orig.bench,568,31
dynamic_node_orig.bench,569,31
dynamic_node_orig.bench,570,31
dynamic_node_orig.bench,571,30
dynamic_node_orig.bench,572,31
dynamic_node_orig.bench,573,30
dynamic_node_orig.bench,574,30
dynamic_node_orig.bench,575,30
dynamic_node_orig.bench,576,29
dynamic_node_orig.bench,577,30
dynamic_node_orig.bench,578,29
dynamic_node_orig.bench,579,33
dynamic_node_orig.bench,580,29
dynamic_node_orig.bench,581,30
dynamic_node_orig.bench,582,29
dynamic_node_orig.bench,583,30
dynamic_node_orig.bench,584,32
dynamic_node_orig.bench,585,30
dynamic_node_orig.bench,586,30
dynamic_node_orig.bench,587,30
dynamic_node_orig.bench,588,31
dynamic_node_orig.bench,589,31
dynamic_node_orig.bench,590,30
dynamic_node_orig.bench,591,30
dynamic_node_orig.bench,592,30
dynamic_node_orig.bench,593,31
dynamic_node_orig.bench,594,30
dynamic_node_orig.bench,595,30
dynamic_node_orig.bench,596,31
dynamic_node_orig.bench,597,31
dynamic_node_orig.bench,598,31
dynamic_node_orig.bench,599,31
dynamic_node_orig.bench,600,31
dynamic_node_orig.bench,601,32
dynamic_node_orig.bench,602,31
dynamic_node_orig.bench,603,30
dynamic_node_orig.bench,604,31
dynamic_node_orig.bench,605,30
dynamic_node_orig.bench,606,32
dynamic_node_orig.bench,607,31
dynamic_node_orig.bench,608,29
dynamic_node_orig.bench,609,33
dynamic_node_orig.bench,610,30
dynamic_node_orig.bench,611,31
dynamic_node_orig.bench,612,31
dynamic_node_orig.bench,613,31
dynamic_node_orig.bench,614,29
dynamic_node_orig.bench,615,30
dynamic_node_orig.bench,616,32
dynamic_node_orig.bench,617,30
dynamic_node_orig.bench,618,32
dynamic_node_orig.bench,619,30
